Trap,Route,Site,Date,DOY,Sunset,Time,After,SQM,Temperature,Wet_Bulb_Temp,Relative_Humidity,Barometric_Pressure,Altitude,Station_Pressure,Heat_Index,Dew_Point,Humidity_Ratio,Density_Altitude,Relative_Air_Density,Air_Flow,Air_Speed,Evaporation_Rate,Wind_Chill,Delta_T,Air_Density
W22,2,2,Jun-13,163,8:22:00pm,10:27:00pm,125,,16.9,13.9,72.7,1007.7,12,1014.8,16.3,12,8.71,108,98.9,2,1.9,0.11,16.9,3,1.212
W22,2,2,Jun-20,170,8:24:00pm,8:29:00pm,5,9.93,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,8:44:00pm,20,11.96,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,8:59:00pm,35,14.59,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,9:14:00pm,50,17.36,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,9:29:00pm,65,18.85,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,9:44:00pm,80,18.24,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,9:59:00pm,95,19.09,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,10:14:00pm,110,19.24,,,,,,,,,,,,,,,,,
W22,2,2,Jun-20,170,8:24:00pm,10:29:00pm,125,19.8,,,,,,,,,,,,,,,,,
W22,2,2,Jun-27,177,8:25:00pm,8:30:00pm,5,10.34,20.9,16.5,64,1010.5,35,1017.6,20.8,13.9,9.85,228,97.8,0,0,0.05,20.9,4.4,1.198
W22,2,2,Jun-27,177,8:25:00pm,8:45:00pm,20,12.41,20.3,16.1,65,1010.5,34,1017.5,19.9,13.5,9.59,204,98,0,0,0.06,20.2,4.2,1.201
W22,2,2,Jun-27,177,8:25:00pm,9:00:00pm,35,15.01,20.3,16.3,66.8,1010.5,34,1017.5,20,13.9,9.88,207,98,0,0,0.05,20.2,4,1.2
W22,2,2,Jun-27,177,8:25:00pm,9:15:00pm,50,17.62,20.2,16.2,66.6,1010.5,35,1017.5,19.8,13.8,9.78,203,98,0,0,0.06,20.1,4,1.201
W22,2,2,Jun-27,177,8:25:00pm,9:30:00pm,65,18.74,20.5,15.6,60.1,1010.5,34,1017.5,20.1,12.5,9,210,98,0,0,0.07,20.5,4.9,1.2
W22,2,2,Jun-27,177,8:25:00pm,9:45:00pm,80,18.44,,,,,,,,,,,,,,,,,
W22,2,2,Jun-27,177,8:25:00pm,10:00:00pm,95,19.18,,,,,,,,,,,,,,,,,
W22,2,2,Jun-27,177,8:25:00pm,10:15:00pm,110,18.69,,,,,,,,,,,,,,,,,
W22,2,2,Jun-27,177,8:25:00pm,10:30:00pm,125,18.97,,,,,,,,,,,,,,,,,
W23,2,2,May-28,147,8:12:00pm,8:12:00pm,0,9.99,20.1,13.7,49.4,1016,24,1016,18.9,9.1,7.17,196,98.1,0,0,0.09,20,6.3,1.202
W23,2,2,May-28,147,8:12:00pm,8:24:00pm,12,11.45,20.3,11.9,35.8,1016,25,1016,18.5,4.7,5.25,193,98.1,0,0,0.11,20.2,8.4,1.202
W23,2,2,May-28,147,8:12:00pm,8:36:00pm,24,13.52,19.9,11.7,36.7,1015.8,23,1015.8,18.2,4.7,5.26,182,98.2,0,0,0.11,19.9,8.2,
W23,2,2,May-28,147,8:12:00pm,8:48:00pm,36,15.7,19.2,10.9,34.7,1016,25,1016,16.9,3.2,4.75,151,98.5,0,0,0.12,19.1,8.3,
W23,2,2,May-28,147,8:12:00pm,9:00:00pm,48,17.5,18.9,11.2,38.2,1016,25,1016,16.6,4.3,5.14,142,98.6,0,0,0.12,18.8,7.7,1.208
W23,2,2,May-28,147,8:12:00pm,9:12:00pm,60,18.53,18.4,11.3,41.7,1016.1,25,1016.1,16.2,5.2,5.46,128,98.7,0,0,0.11,18.4,7.1,1.209
W23,2,2,May-28,147,8:12:00pm,9:24:00pm,72,18.77,18,11.6,46.5,1016.2,25,1016.2,15.9,6.3,5.91,113,98.9,0,0,0.11,17.9,6.4,1.211
W23,2,2,May-28,147,8:12:00pm,9:36:00pm,84,18.92,18.7,13.2,53.4,1016.4,27,1016.4,17.2,9.1,7.13,145,98.6,0,0,0.09,18.7,5.5,1.207
W23,2,2,May-28,147,8:12:00pm,9:48:00pm,96,18.94,,,,,,,,,,,,,,,,,
W23,2,2,Jun-13,163,8:22:00pm,8:32:00pm,10,,18.8,15,67.2,1007.5,10,1014.6,17.9,12.6,9.06,178,98.2,0,0,0.07,18.7,3.8,1.204
W23,2,2,Jun-13,163,8:22:00pm,8:47:00pm,25,,16.6,13.2,68.9,1007.9,13,1014.9,15.7,10.8,8.06,89,99.1,3,2.1,0.12,16.5,3.4,1.214
W23,2,2,Jun-13,163,8:22:00pm,9:02:00pm,40,,16.5,13.2,69.3,1008,14,1015.1,15.7,10.9,8.08,86,99.1,2,1.6,0.11,16.5,3.3,1.214
W23,2,2,Jun-13,163,8:22:00pm,9:17:00pm,55,,16.6,13.3,70.1,1008.2,15,1015.3,15.8,11.1,8.19,85,99.1,1,1.1,0.1,16.5,3.2,1.214
W23,2,2,Jun-13,163,8:22:00pm,9:32:00pm,70,,16.6,13.3,70,1008.2,15,1015.1,15.8,11.1,8.2,90,99.1,2,1.3,0.11,16.5,3.3,1.214
W23,2,2,Jun-13,163,8:22:00pm,9:47:00pm,85,,16.2,13.2,72.2,1008.5,17,1015.5,15.6,11.2,8.27,73,99.2,2,1.4,0.11,16.2,3,1.216
W23,2,2,Jun-13,163,8:22:00pm,10:02:00pm,100,,16.8,13.6,71.2,1008.5,19,1015.6,16,11.5,8.44,92,99.1,2,1.6,0.11,16.7,3.2,1.214
W23,2,2,Jun-13,163,8:22:00pm,10:17:00pm,115,,16.7,14.1,76.4,1008.4,17,1015.4,16.2,12.5,9,93,99.1,2,1.3,0.09,16.6,2.6,1.214
W23,2,2,Jun-13,163,8:22:00pm,10:32:00pm,130,,16.2,13.5,75.2,1008.4,17,1015.4,15.8,11.8,8.61,76,99.2,1,1.3,0.1,16.2,2.7,1.216
W23,2,2,Jun-20,170,8:24:00pm,8:34:00pm,10,10.78,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,8:49:00pm,25,13.22,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,9:04:00pm,40,16.01,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,9:19:00pm,55,18.47,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,9:34:00pm,70,19.43,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,9:49:00pm,85,20,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,10:04:00pm,100,20.2,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,10:19:00pm,115,20.07,,,,,,,,,,,,,,,,,
W23,2,2,Jun-20,170,8:24:00pm,10:34:00pm,130,20.2,,,,,,,,,,,,,,,,,
W23,2,2,Jun-27,177,8:25:00pm,8:25:00pm,0,11.83,20.2,16.3,66.7,1010.2,32,1017.2,20,13.8,9.83,209,98,0,0,0.05,20.2,4,1.2
W23,2,2,Jun-27,177,8:25:00pm,8:40:00pm,15,14.19,20.2,16,65,1010.5,35,1017.5,19.9,13.4,9.56,202,98,2,1.7,0.09,20.2,4.2,1.201
W23,2,2,Jun-27,177,8:25:00pm,8:55:00pm,30,16.63,20.4,16.3,65.8,1010.5,35,1017.6,20,13.8,9.77,208,98,0,0,0.06,20.3,4.1,1.2
W23,2,2,Jun-27,177,8:25:00pm,9:10:00pm,45,18.17,20,15.6,63.5,1010.4,34,1017.4,19.4,12.8,9.2,193,98.1,0,0,0.06,19.9,4.4,1.202
W23,2,2,Jun-27,177,8:25:00pm,9:25:00pm,60,18.59,,,,,,,,,,,,,,,,,
W23,2,2,Jun-27,177,8:25:00pm,9:40:00pm,75,18.54,,,,,,,,,,,,,,,,,
W23,2,2,Jun-27,177,8:25:00pm,9:55:00pm,90,18.99,,,,,,,,,,,,,,,,,
W23,2,2,Jun-27,177,8:25:00pm,10:10:00pm,105,18.57,,,,,,,,,,,,,,,,,
W23,2,2,Jun-27,177,8:25:00pm,10:25:00pm,120,18.91,,,,,,,,,,,,,,,,,
W31,2,3,Jun-02,152,8:15:00pm,8:15:00pm,0,7.77,19.4,16.1,71.3,1009.9,26,1009.9,19,14.1,10.08,256,97.5,0,0,0.05,19.4,3.4,1.195
W31,2,3,Jun-02,152,8:15:00pm,8:30:00pm,15,9.69,17.9,13.1,58.1,1009.8,26,1009.8,16.5,9.6,7.45,188,98.2,0,0,0.09,17.9,4.8,1.203
W31,2,3,Jun-02,152,8:15:00pm,8:45:00pm,30,12.4,17.4,12.7,57.8,1010.1,24,1010.1,16,9.1,7.17,165,98.4,0,0,0.09,17.4,4.8,1.205
W31,2,3,Jun-02,152,8:15:00pm,9:00:00pm,45,15.26,16.7,13.6,71.3,1010,24,1010,16,11.4,8.44,145,98.6,0,0,0.08,16.6,3.1,1.207
W31,2,3,Jun-02,152,8:15:00pm,9:15:00pm,60,16.71,16.1,12,61.8,1010.4,22,1010.4,15,8.8,7.07,115,98.8,0,0,0.09,16.1,4.2,1.211
W31,2,3,Jun-02,152,8:15:00pm,9:30:00pm,75,17.33,14.9,11.4,66.2,1010.5,20,1010.5,14,8.6,6.96,67,99.3,0,0,0.1,14.8,3.5,1.217
W31,2,3,Jun-02,152,8:15:00pm,9:45:00pm,90,17.82,14.5,11.4,69.6,1010.9,18,1010.9,13.9,9,7.16,53,99.4,0,0,0.09,14.5,3.1,1.218
W31,2,3,Jun-02,152,8:15:00pm,10:00:00pm,105,17.85,14.5,11.2,67.8,1010.8,19,1010.8,13.7,8.6,6.96,50,99.5,0,0,0.1,14.4,3.3,1.219
W31,2,3,Jun-02,152,8:15:00pm,10:15:00pm,120,17.86,15.2,11.4,64.4,1011.1,15,1011.1,14.2,8.5,6.91,72,99.3,0,0,0.1,15.1,3.8,1.216
W31,2,3,Jun-13,163,8:22:00pm,8:22:00pm,0,7.44,21.4,16.4,60.4,1016.6,30,1016.6,21.4,13.5,9.59,254,97.5,0,0,0.06,21.4,5,1.195
W31,2,3,Jun-13,163,8:22:00pm,8:37:00pm,15,9.52,17.4,14.1,70.6,1016.9,31,1016.9,16.7,12,8.71,104,99,0,0,0.07,17.4,3.3,1.212
W31,2,3,Jun-13,163,8:22:00pm,8:52:00pm,30,11.95,16.8,14.1,75,1017.4,36,1017.4,16.4,12.4,8.91,79,99.2,0,0,0.07,16.8,2.7,1.215
W31,2,3,Jun-13,163,8:22:00pm,9:07:00pm,45,14.62,16.5,13.6,73.4,1017.4,36,1017.4,16,11.7,8.54,64,99.3,0,0,0.07,16.5,2.9,1.217
W31,2,3,Jun-13,163,8:22:00pm,9:22:00pm,60,17,16.6,13.5,71.3,1017.7,38,1017.7,16,11.4,8.37,65,99.3,0,0,0.08,16.6,3.1,1.217
W31,2,3,Jun-13,163,8:22:00pm,9:37:00pm,75,18.25,,,,,,,,,,,,,,,,,
W31,2,3,Jun-13,163,8:22:00pm,9:52:00pm,90,18.49,16.8,13.8,72.8,1017.7,39,1017.7,16.1,11.9,8.61,72,99.3,1,1.2,0.1,16.7,3,1.216
W31,2,3,Jun-13,163,8:22:00pm,10:07:00pm,105,17.83,16.6,13.4,70.7,1017.9,40,1017.9,15.8,11.2,8.26,61,99.4,0,0,0.08,16.5,3.2,1.217
W31,2,3,Jun-13,163,8:22:00pm,10:22:00pm,120,17.95,16.3,13.6,75,1017.9,40,1017.9,15.8,11.8,8.59,51,99.5,0,0,0.07,16.2,2.7,1.218
W31,2,3,Jun-20,170,8:24:00pm,8:24:00pm,0,8.04,24.6,17.9,52.5,1008,42,1008,24.1,14.3,10.21,457,95.6,0,0,0.05,24.6,6.7,1.172
W31,2,3,Jun-20,170,8:24:00pm,8:39:00pm,15,9.67,22.4,17.3,61.4,1008.2,40,1008.2,22.4,14.6,10.43,379,96.4,0,0,0.05,22.4,5.1,1.181
W31,2,3,Jun-20,170,8:24:00pm,8:54:00pm,30,12.3,22.2,17.8,65.1,1008.6,37,1008.6,22.4,15.4,10.95,372,96.4,0,0,0.04,22.2,4.4,1.181
W31,2,3,Jun-20,170,8:24:00pm,9:09:00pm,45,14.79,21.1,17.5,70.7,1008.8,35,1008.8,21.2,15.6,11.09,331,96.8,0,0,0.04,21,3.6,1.186
W31,2,3,Jun-20,170,8:24:00pm,9:24:00pm,60,17.02,20.9,17,68.3,1009.2,32,1009.2,20.9,14.9,10.6,318,96.9,0,0,0.05,20.9,3.9,1.188
W31,2,3,Jun-20,170,8:24:00pm,9:39:00pm,75,18.49,20.3,16.8,71,1009.4,29,1009.4,20.2,14.9,10.62,296,97.1,0,0,0.05,20.3,3.5,1.19
W31,2,3,Jun-20,170,8:24:00pm,9:54:00pm,90,19.12,19.9,16.3,69.5,1009.6,28,1009.6,19.7,14.2,10.12,276,97.3,0,0,0.05,19.9,3.6,1.192
W31,2,3,Jun-20,170,8:24:00pm,10:09:00pm,105,19.1,19.7,16.8,74.7,1009.8,26,1009.8,19.5,15.1,10.72,269,97.4,0,0,0.04,19.6,2.9,1.193
W31,2,3,Jun-20,170,8:24:00pm,10:24:00pm,120,18.97,20.2,16.4,67.7,1009.9,26,1009.9,20,14.1,10.05,284,97.2,0,0,0.05,20.2,3.8,1.191
W31,2,3,Jun-27,177,8:25:00pm,8:35:00pm,10,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,8:50:00pm,25,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,9:05:00pm,40,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,9:20:00pm,55,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,9:35:00pm,70,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,9:50:00pm,85,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,10:05:00pm,100,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,10:20:00pm,115,,,,,,,,,,,,,,,,,,
W31,2,3,Jun-27,177,8:25:00pm,10:35:00pm,130,,,,,,,,,,,,,,,,,,
W32,2,3,Jun-02,152,8:15:00pm,8:15:00pm,0,8.01,18.6,13.4,55.8,1009.6,28,1009.6,17,9.6,7.44,212,97.9,1,1.2,0.11,18.5,5.2,1.2
W32,2,3,Jun-02,152,8:15:00pm,8:30:00pm,15,10.16,16.9,12.4,59.5,1009.8,27,1009.8,15.6,9,7.16,150,98.5,0,0,0.09,16.9,4.5,1.207
W32,2,3,Jun-02,152,8:15:00pm,8:45:00pm,30,12.79,16.3,12,60.4,1010,25,1010,15.2,8.7,6.99,125,98.8,0,0,0.09,16.3,4.3,1.21
W32,2,3,Jun-02,152,8:15:00pm,9:00:00pm,45,15.29,15.9,12.3,66.5,1010.1,24,1010.1,15.1,9.7,7.49,112,98.9,0,0,0.09,15.9,3.6,1.211
W32,2,3,Jun-02,152,8:15:00pm,9:15:00pm,60,17.1,15.5,11.7,64.3,1010.1,24,1010.1,14.5,8.8,7.03,93,99.1,0,0,0.09,15.4,3.8,1.214
W32,2,3,Jun-02,152,8:15:00pm,9:30:00pm,75,17.58,14.7,11.2,65.9,1010.4,21,1010.4,13.9,8.4,6.86,61,99.4,0,0,0.1,14.7,3.5,1.217
W32,2,3,Jun-02,152,8:15:00pm,9:45:00pm,90,17.66,14.4,11.4,70.9,1010.7,19,1010.7,13.7,9.2,7.24,49,99.5,0,0,0.09,14.3,3,1.219
W32,2,3,Jun-02,152,8:15:00pm,10:00:00pm,105,18.3,14.3,11.3,69.9,1011.2,15,1011.2,13.6,8.9,7.09,40,99.6,0,0,0.09,14.2,3,1.22
W32,2,3,Jun-02,152,8:15:00pm,10:15:00pm,120,18.47,15,12,70.1,1011.1,16,1011.1,14.3,9.6,7.43,67,99.3,0,0,0.09,14.9,3,1.217
W32,2,3,Jun-13,163,8:22:00pm,8:27:00pm,5,8.39,18.1,14.7,69.8,1016.7,30,1016.7,17.3,12.5,9,132,98.7,0,0,0.07,18,3.4,1.209
W32,2,3,Jun-13,163,8:22:00pm,8:42:00pm,20,10.46,17.6,14,68.1,1017.1,33,1017.1,16.7,11.6,8.47,106,98.9,0,0,0.07,17.5,3.6,1.212
W32,2,3,Jun-13,163,8:22:00pm,8:57:00pm,35,13.46,16.9,14,74.1,1017.4,36,1017.4,16.3,12.2,8.82,79,99.2,2,1.3,0.09,16.8,2.9,1.215
W32,2,3,Jun-13,163,8:22:00pm,9:12:00pm,50,16.1,16.8,13.9,73.5,1017.4,36,1017.4,16.2,12,8.69,74,99.2,2,1.4,0.1,16.7,2.9,1.216
W32,2,3,Jun-13,163,8:22:00pm,9:27:00pm,65,17.72,16.9,13.7,70.5,1017.6,37,1017.6,16.2,11.5,8.41,77,99.2,1,1.2,0.1,16.9,3.2,1.215
W32,2,3,Jun-13,163,8:22:00pm,9:42:00pm,80,18.75,16.7,14.1,75.3,1017.6,38,1017.6,16.3,12.4,8.9,74,99.2,0,0,0.07,16.7,2.6,1.216
W32,2,3,Jun-13,163,8:22:00pm,9:57:00pm,95,18.91,16.2,13.2,71.7,1018,41,1018,15.6,11.1,8.18,46,99.5,0,0,0.08,16.2,3,1.219
W32,2,3,Jun-13,163,8:22:00pm,10:12:00pm,110,18.07,16.7,13.5,71.2,1017.9,40,1017.9,15.9,11.4,8.36,64,99.3,0,0,0.08,16.6,3.2,1.217
W32,2,3,Jun-13,163,8:22:00pm,10:27:00pm,125,18.24,16.3,13.6,73.9,1017.7,38,1017.7,15.8,11.7,8.5,56,99.4,0,0,0.07,16.3,2.7,1.218
W32,2,3,Jun-20,170,8:24:00pm,8:29:00pm,5,8.8,24.4,18.4,56.3,1008,41,1008,24.1,15.2,10.83,455,95.7,0,0,0.04,24.4,6,1.172
W32,2,3,Jun-20,170,8:24:00pm,8:44:00pm,20,10.98,22.5,17.9,64,1008.2,39,1008.2,22.7,15.4,10.96,387,96.3,4,2.8,0.07,22.5,4.6,1.18
W32,2,3,Jun-20,170,8:24:00pm,8:59:00pm,35,13.28,21.9,17.9,68.3,1008.6,37,1008.6,22.2,15.8,11.29,364,96.5,0,0,0.04,21.9,4,1.182
W32,2,3,Jun-20,170,8:24:00pm,9:14:00pm,50,16.44,21.2,16.3,61.1,1008.6,36,1008.6,21,13.4,9.61,327,96.8,2,1.9,0.09,21.1,4.9,1.186
W32,2,3,Jun-20,170,8:24:00pm,9:29:00pm,65,17.93,20.8,17.4,72.2,1009.4,30,1009.4,20.9,15.6,11.1,314,97,0,0,0.04,20.7,3.4,1.188
W32,2,3,Jun-20,170,8:24:00pm,9:44:00pm,80,19.13,20.2,16.4,68.2,1009.4,29,1009.4,19.9,14.1,10.09,286,97.2,0,0,0.05,20.1,3.8,1.191
W32,2,3,Jun-20,170,8:24:00pm,9:59:00pm,95,19.57,19.8,15.8,67.2,1009.7,28,1009.7,19.3,13.5,9.69,266,97.4,0,0,0.06,19.7,4,1.193
W32,2,3,Jun-20,170,8:24:00pm,10:14:00pm,110,19.76,20.7,16.4,65.4,1009.9,25,1009.9,20.6,14,10,300,97.1,0,0,0.05,20.7,4.3,1.19
W32,2,3,Jun-20,170,8:24:00pm,10:29:00pm,125,19.72,20.9,16.3,62.9,1009.9,25,1009.9,20.7,13.6,9.75,307,97,2,1.7,0.08,20.9,4.7,1.189
W32,2,3,Jun-27,177,8:25:00pm,8:30:00pm,5,,,,,,,,,,,,,,,,,,
W32,2,3,Jun-27,177,8:25:00pm,8:45:00pm,20,,,,,,,,,,,,,,,,,,
W32,2,3,Jun-27,177,8:25:00pm,9:00:00pm,35,13.88,21.4,18.7,77.5,1019.3,51,1019.3,21.9,17.3,12.31,243,97.6,2,1.6,0.03,21.4,2.7,1.196
W32,2,3,Jun-27,177,8:25:00pm,9:15:00pm,50,16.41,21.7,17.2,64.1,1019.5,54,1019.5,21.9,14.6,10.34,240,97.7,0,0,0.05,21.7,4.5,1.197
W32,2,3,Jun-27,177,8:25:00pm,9:30:00pm,65,18.02,21.1,16.3,61.7,1019.2,51,1019.2,20.8,13.4,9.56,216,97.9,2,1.5,0.08,21,4.8,1.199
W32,2,3,Jun-27,177,8:25:00pm,9:45:00pm,80,18.1,20.3,15.5,60.6,1019.5,54,1019.5,19.9,12.5,8.95,183,98.2,1,1.1,0.09,20.3,4.8,1.203
W32,2,3,Jun-27,177,8:25:00pm,10:00:00pm,95,18.15,20.3,15.8,63.1,1019.7,55,1019.7,20,13.1,9.33,183,98.2,0,0,0.06,20.3,4.5,1.203
W32,2,3,Jun-27,177,8:25:00pm,10:15:00pm,110,18.34,20.3,16.1,65.1,1019.7,55,1019.7,20,13.5,9.61,183,98.2,0,0,0.06,20.3,4.2,1.203
W32,2,3,Jun-27,177,8:25:00pm,10:30:00pm,125,,,,,,,,,,,,,,,,,,
W33,2,3,Jun-02,152,8:15:00pm,8:15:00pm,0,10.82,19,13.7,55.9,1009.5,29,1009.5,17.6,10,7.65,228,97.8,0,0,0.08,18.9,5.3,1.198
W33,2,3,Jun-02,152,8:15:00pm,8:30:00pm,15,12.47,17.5,12.5,56,1009.6,28,1009.6,16,8.7,6.99,172,98.3,0,0,0.09,17.5,5,1.204
W33,2,3,Jun-02,152,8:15:00pm,8:45:00pm,30,15.16,16.3,12.5,64.3,1010,25,1010,15.4,9.6,7.43,126,98.7,0,0,0.09,16.3,3.8,1.21
W33,2,3,Jun-02,152,8:15:00pm,9:00:00pm,45,17.56,15.5,11.8,64.6,1010,24,1010,14.6,8.9,7.09,96,99,0,0,0.09,15.5,3.7,1.213
W33,2,3,Jun-02,152,8:15:00pm,9:15:00pm,60,18.44,15.1,11.6,66.2,1010.4,21,1010.4,14.3,8.9,7.09,79,99.2,0,0,0.09,15.1,3.5,1.215
W33,2,3,Jun-02,152,8:15:00pm,9:30:00pm,75,18.52,14.5,11.2,67.6,1010.4,22,1010.4,13.8,8.6,6.96,56,99.4,0,0,0.1,14.5,3.3,1.218
W33,2,3,Jun-02,152,8:15:00pm,9:45:00pm,90,18.71,14.6,11.8,72,1010.9,17,1010.9,14.1,9.6,7.45,56,99.4,0,0,0.09,14.6,2.8,1.218
W33,2,3,Jun-02,152,8:15:00pm,10:00:00pm,105,18.74,14.7,11.4,68.3,1010.9,18,1010.9,13.9,8.9,7.11,57,99.4,0,0,0.09,14.6,3.3,1.218
W33,2,3,Jun-02,152,8:15:00pm,10:15:00pm,120,18.9,14.9,11.4,67.1,1010.7,19,1010.7,14,8.8,7.05,65,99.3,0,0,0.09,14.8,3.5,1.217
W33,2,3,Jun-13,163,8:22:00pm,8:32:00pm,10,11,18.2,15,71.2,1016.8,30,1016.8,17.4,12.9,9.22,135,98.7,0,0,0.06,18.1,3.2,1.209
W33,2,3,Jun-13,163,8:22:00pm,8:47:00pm,25,12.46,17.6,14.4,71.8,1017,32,1017,16.9,12.4,8.95,110,98.9,0,0,0.07,17.5,3.2,1.212
W33,2,3,Jun-13,163,8:22:00pm,9:02:00pm,40,16.48,16.8,13.8,72,1017.3,36,1017.3,16.2,11.7,8.53,77,99.2,0,1.1,0.07,16.8,3,1.215
W33,2,3,Jun-13,163,8:22:00pm,9:17:00pm,55,17.9,17.1,13.9,71.1,1017.2,35,1017.2,16.3,11.8,8.57,86,99.1,1,1.1,0.1,17,3.1,1.214
W33,2,3,Jun-13,163,8:22:00pm,9:32:00pm,70,18.66,16.9,13.8,71.3,1017.6,37,1017.6,16.2,11.7,8.5,78,99.2,0,0,0.07,16.9,3.1,1.215
W33,2,3,Jun-13,163,8:22:00pm,9:47:00pm,85,18.95,16.5,13.4,71.6,1017.9,40,1017.9,15.8,11.3,8.3,57,99.4,0,0,0.08,16.4,3.1,1.218
W33,2,3,Jun-13,163,8:22:00pm,10:02:00pm,100,18.73,16.6,13.7,72.8,1017.8,40,1017.8,16,11.7,8.53,65,99.3,0,0,0.07,16.6,2.9,1.217
W33,2,3,Jun-13,163,8:22:00pm,10:17:00pm,115,19.13,16.6,13.6,72.2,1017.7,39,1017.7,15.9,11.6,8.43,64,99.3,2,1.4,0.1,16.5,3,1.217
W33,2,3,Jun-13,163,8:22:00pm,10:32:00pm,130,18.92,17.1,14,72.1,1017.5,36,1017.5,16.4,12,8.69,85,99.1,0,0,0.07,17,3,1.215
W33,2,3,Jun-20,170,8:24:00pm,8:34:00pm,10,11.49,23.1,17.6,59.1,1007.7,44,1007.7,22.9,14.7,10.46,407,96.1,0,0,0.05,23,5.5,1.177
W33,2,3,Jun-20,170,8:24:00pm,8:49:00pm,25,13.62,22.3,16.9,58.5,1008.1,41,1008.1,22.1,13.8,9.88,374,96.4,0,0,0.05,22.2,5.4,1.181
W33,2,3,Jun-20,170,8:24:00pm,9:04:00pm,40,15.45,21.6,16.4,59,1008.5,37,1008.5,21.5,13.2,9.53,343,96.7,0,0,0.06,21.5,5.2,1.185
W33,2,3,Jun-20,170,8:24:00pm,9:19:00pm,55,17.83,21.3,16.9,64.9,1008.8,35,1008.8,21.4,14.4,10.32,335,96.8,0,0,0.05,21.3,4.4,1.186
W33,2,3,Jun-20,170,8:24:00pm,9:34:00pm,70,18.9,20.8,17.3,70.5,1009.1,32,1009.1,20.9,15.3,10.88,318,96.9,0,0,0.04,20.8,3.5,1.188
W33,2,3,Jun-20,170,8:24:00pm,9:49:00pm,85,18.66,20.2,16.4,69,1009.3,30,1009.3,19.9,14.3,10.23,289,97.2,0,0,0.05,20.1,3.8,1.191
W33,2,3,Jun-20,170,8:24:00pm,10:04:00pm,100,18.89,20,16.2,68.2,1009.5,28,1009.5,19.6,13.9,9.95,277,97.3,0,0,0.05,19.9,3.8,1.192
W33,2,3,Jun-20,170,8:24:00pm,10:19:00pm,115,19.57,20.2,16.2,66.9,1009.7,27,1009.7,20,13.9,9.91,284,97.2,0,0,0.05,20.2,4,1.191
W33,2,3,Jun-20,170,8:24:00pm,10:34:00pm,130,19.32,20.3,16.5,68.9,1009.8,27,1009.7,20.1,14.4,10.29,288,97.2,2,1.4,0.07,20.2,3.8,1.191
W33,2,3,Jun-27,177,8:25:00pm,8:25:00pm,0,,,,,,,,,,,,,,,,,,
W33,2,3,Jun-27,177,8:25:00pm,8:40:00pm,15,,,,,,,,,,,,,,,,,,
W33,2,3,Jun-27,177,8:25:00pm,8:55:00pm,30,13.31,21.3,21,97.6,1019.3,51,1019.3,22.4,20.9,15.47,259,97.5,3,2.4,0,21.3,0.3,1.194
W33,2,3,Jun-27,177,8:25:00pm,9:10:00pm,45,16.58,23,23,100,1019.1,51,1019.1,24.9,23,17.68,335,96.8,0,0,0,23,0,1.186
W33,2,3,Jun-27,177,8:25:00pm,9:25:00pm,60,18.14,21.2,17.4,68.8,1019.2,51,1019.2,21.3,15.3,10.78,229,97.8,0,0,0.04,21.2,3.9,1.198
W33,2,3,Jun-27,177,8:25:00pm,9:40:00pm,75,18.22,20.2,15.3,60.5,1019.4,52,1019.4,19.7,12.3,8.87,179,98.2,0,0,0.07,20.2,4.9,1.204
W33,2,3,Jun-27,177,8:25:00pm,9:55:00pm,90,19.01,20.3,15.5,60.4,1019.9,57,1019.9,19.7,12.4,8.89,176,98.3,0,0,0.07,20.2,4.8,1.204
W33,2,3,Jun-27,177,8:25:00pm,10:10:00pm,105,18.75,20.1,15.7,63,1019.5,53,1019.5,19.7,12.9,9.12,178,98.3,0,0,0.06,20.1,4.5,1.204
